coursera-11,coursera,ibm,ibm devops and software engineering,"https://www.coursera.org/professional-certificates/devops-and-software-engineering",professional certificate,"launch your devops and software engineering career. master devops agile scrum ci/cd and cloud native with hands-on job-ready skills.",4.6,5,43.4k,beginner,3 - 6 months,"devops - software engineering - cloud computing - computer programming - application development - python programming - software architecture - cloud applications - continuous delivery - continuous integration - software engineering tools - agile software development - programming principles - security engineering - software testing - cloud infrastructure - kubernetes - cloud-based integration - microarchitecture - cloud platforms - communication - ibm cloud - scrum (software development) - software framework - software security - distributed computing architecture - cloud storage - docker (software) - linux - collaboration - leadership and management - data analysis - mergers & acquisitions","only basic compter and it literacy is required. no prior programming experience or college degree is required.",paid
coursera-12,coursera,ibm,ibm full stack software developer,"https://www.coursera.org/professional-certificates/ibm-full-stack-cloud-developer",professional certificate,"prepare for a career as a full stack developer. gain the in-demand skills and hands-on experience to get job-ready in less than 4 months. no prior experience required.",4.6,5,41.3k,beginner,3 - 6 months,"cloud computing - python programming - cloud applications - ibm cloud - application development - computer programming - cloud infrastructure - devops - web development - cloud management - cloud platforms - javascript - software architecture - cloud api - cloud storage - cloud-based integration - full-stack web development - software engineering - continuous delivery - continuous integration - docker (software) - software as a service - microarchitecture - django (web framework) - database application - databases - distributed computing architecture - kubernetes - sql - software engineering tools - data management - nosql - collaboration - computer science - data analysis - front-end web development - leadership and management - mergers & acquisitions - react (web framework)","none",paid
coursera-13,coursera,ibm,key technologies for business,"https://www.coursera.org/specializations/key-technologies-for-business",specialization,"get ahead with key business technologies. gain foundational understanding of key technologies driving modern businesses",4.7,5,81.7k,beginner,1 - 3 months,"algorithms - applied machine learning - artificial neural networks - computer vision - deep learning - human learning - machine learning - machine learning algorithms - machine learning software - cloud computing - data science - big data - data analysis - data mining - cloud applications - cloud infrastructure - cloud platforms - cloud storage - devops - ibm cloud - regression - writing","no special background or skills are needed excpet basic computer literacy.",paid
coursera-14,coursera,ibm,ibm data engineering,"https://www.coursera.org/professional-certificates/ibm-data-engineer",professional certificate,"prepare for a career as a data engineer. gain the in-demand skills and hands-on experience to get job-ready in less than 5 months. no prior experience required.",4.6,5,46.4k,beginner,3 - 6 months,"data management - databases - database administration - extract - transform - load - big data - sql - apache - python programming - database design - distributed computing architecture - data architecture - database application - nosql - data structures - data model - data warehousing - cloud computing - database theory - data engineering - data visualization - computer programming - cloud storage - ibm cloud - data mining - machine learning - cloud applications - data analysis - leadership and management - kubernetes - professional development - software architecture - system programming - system software - postgresql - business intelligence - data visualization software - linux - network security - statistical programming - data science","basic computer skills and a grounding in it systems. comfort working in either linux windows or macos. no prior programming or data skills needed.",paid
coursera-15,coursera,ibm,data science fundamentals with python and sql,"https://www.coursera.org/specializations/data-science-fundamentals-python-sql",specialization,"build the foundation for your data science career. develop hands-on experience with jupyter python sql. perform statistical analysis on real data sets.",4.6,5,59.4k,beginner,3 - 6 months,"python programming - data analysis - general statistics - probability & statistics - basic descriptive statistics - statistical analysis - statistical tests - mathematical theory & analysis - statistical programming - computer programming - data visualization - data science - probability distribution - r programming - data management - data structures - database administration - database application - databases - professional development - sql - cloud computing - ibm cloud","just basic computer literacy and willingness to self-learn online. no prior knowledge of computer science or programming languages required.",paid
coursera-16,coursera,university of virginia darden school foundation,ibm & darden digital strategy,"https://www.coursera.org/specializations/digital-strategy",specialization,"get ahead with key business and technical skills. understand how current technologies are changing industry and create strategy to transform your business",4.7,5,29.9k,beginner,3 - 6 months,"business analysis - business transformation - strategy - cloud computing - data analysis - strategy and operations - applied machine learning - entrepreneurship - leadership and management - algorithms - artificial neural networks - computer vision - deep learning - human learning - innovation - machine learning - machine learning algorithms - machine learning software - marketing - sales - big data - data visualization - research and design - business design - business development - customer analysis - product strategy - market analysis - data management - data mining - databases - python programming - sql - cloud applications - cloud infrastructure - cloud platforms - cloud storage - data science - devops - ibm cloud - nosql - r programming - microsoft excel","interest and experience in technology or business strategy is suggested but not required.",paid
coursera-17,coursera,deeplearning.ai,generative ai for everyone,"https://www.coursera.org/learn/generative-ai-for-everyone",course,"none",4.9,5,271,beginner,1 - 4 weeks,"strategy","no prior knowledge of ai or coding skills required.",paid
coursera-18,coursera,ibm,ibm data analytics with excel and r,"https://www.coursera.org/professional-certificates/ibm-data-analyst-r-excel",professional certificate,"prepare for a career in data analytics. gain the in-demand skills and hands-on experience to get job-ready in less than 3 months. no prior experience required.",4.7,5,20k,beginner,3 - 6 months,"data analysis - r programming - computer programming - data visualization - data management - statistical programming - databases - plot (graphics) - exploratory data analysis - statistical visualization - data analysis software - data structures - statistical analysis - microsoft excel - sql - basic descriptive statistics - general statistics - interactive data visualization - database application - extract - transform - load - spreadsheet software - visualization (computer graphics) - programming principles - database administration - database design - database theory - computer programming tools - data mining - data visualization software - statistical machine learning - visual design - statistical tests - business analysis - python programming - data science - nosql","no prior experience or degrees required.",paid
coursera-19,coursera,ibm,data analysis and visualization foundations,"https://www.coursera.org/specializations/data-analysis-visualization-foundations",specialization,"get ahead w/ data analysis & visualization skills. enhance your career by learning to analyze data using excel spreadsheets and create stunning visualizations and interactive dashboards with cognos.",4.7,5,19.4k,beginner,3 - 6 months,"microsoft excel - data visualization - spreadsheet software - data analysis - plot (graphics) - databases - python programming - sql - statistical visualization - business analysis - data management - data mining - data science - interactive data visualization - nosql - r programming - data visualization software","all you need to get started is basic computer literacy high school math comfort working with numbers willingness to self-learn online.",paid
coursera-20,coursera,ibm,ibm applied ai,"https://www.coursera.org/professional-certificates/applied-artifical-intelligence-ibm-watson-ai",professional certificate,"kickstart your career in artificial intelligence. learn python build a chatbot explore machine learning and computer vision and leverage ibm watson.",4.6,5,46.3k,beginner,3 - 6 months,"machine learning - deep learning - machine learning algorithms - artificial neural networks - python programming - cloud computing - computer vision - human learning - ibm cloud - applied machine learning - algorithms - machine learning software - natural language processing - human computer interaction - computer programming - cloud api - cloud applications - computer programming tools - application development - visualization (computer graphics) - data analysis - big data - software as a service - user experience design - customer analysis - data science","none",paid
coursera-21,coursera,ibm,ibm ai foundations for business,"https://www.coursera.org/specializations/ibm-ai-foundations-for-business",specialization,"13310 already enrolled",4.7,5,77.4k,beginner,1 - 3 months,"machine learning - data analysis - deep learning - applied machine learning - data management - leadership and management - machine learning algorithms - algorithms - artificial neural networks - business process management - computer vision - data architecture - human learning - machine learning software - data science - strategy and operations - big data - business transformation - cloud computing - strategy - data mining - innovation - regression - writing","none",paid
coursera-22,coursera,ibm,ibm back-end development,"https://www.coursera.org/professional-certificates/ibm-backend-development",professional certificate,"prepare for a career as a back-end developer.. gain the in-demand skills and hands-on experience to get job-ready in less than 6 months.",4.6,5,36.8k,beginner,3 - 6 months,"application development - software engineering - python programming - computer programming - software architecture - devops - software engineering tools - cloud applications - cloud computing - security engineering - programming principles - web development - cloud infrastructure - cloud-based integration - microarchitecture - agile software development - communication - ibm cloud - kubernetes - software framework - software security - distributed computing architecture - data management - database application - databases - docker (software) - linux - sql - collaboration - django (web framework) - leadership and management - data analysis - mergers & acquisitions","entry-level developers who are beginner learners or professionals looking to increase their knowledge or who are switching to a new career",paid
coursera-23,coursera,deeplearning.ai,deep learning,"https://www.coursera.org/specializations/deep-learning",specialization,"become a machine learning expert. master the fundamentals of deep learning and break into ai. recently updated with cutting-edge techniques!",4.8,5,141.6k,intermediate,3 - 6 months,"machine learning - deep learning - artificial neural networks - machine learning algorithms - applied machine learning - python programming - machine learning software - network model - algorithms - computer programming - computer vision - network architecture - natural language processing - tensorflow - human learning - data model - exploratory data analysis - organizational development - process analysis - strategy - mathematics - mathematical theory & analysis - linear algebra - regression - calculus","intermediate python skills: basic programming understanding of for loops if/else statements data structures a basic grasp of linear algebra &amp; ml",paid
coursera-24,coursera,ibm,data engineering foundations,"https://www.coursera.org/specializations/data-engineering-foundations",specialization,"build the foundation for a data engineering career. develop hands-on experience with python sql and relational databases and master the fundamentals of the data engineering ecosystem.",4.6,5,45.2k,beginner,3 - 6 months,"data management - python programming - data structures - databases - data engineering - database application - sql - database administration - database design - extract - transform - load - computer programming - data architecture - database theory - data mining - data model - data analysis - leadership and management - professional development - data warehousing - postgresql - big data - ibm cloud - network security - nosql - cloud computing - data science","basic computer &amp; it literacy and working experience on one or more operating systems. no prior knowledge or experience of data engineering needed.",paid
edx-1,edx,edx,how to learn online,"https://www.edx.org/learn/how-to-learn/edx-how-to-learn-online?index=product&queryid=32712c9da9123faa523d272ab9054061&position=1&results_level=second-level-results&term=&objectid=course-0e575a39-da1e-4e33-bb3b-e96cc6ffc58e&campaign=how+to+learn+online&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch",course,"learn essential strategies for successful online learning",4.4,5,29,introductory,2 weeks,"learning design","none",free
edx-2,edx,university of california berkeley,the science of happiness,"https://www.edx.org/learn/happiness/university-of-california-berkeley-the-science-of-happiness?index=product&queryid=32712c9da9123faa523d272ab9054061&position=2&results_level=second-level-results&term=&objectid=course-73484215-4007-48cd-ba90-c945cde6030d&campaign=the+science+of+happiness&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch",course,"the first mooc to teach positive psychology. learn science-based principles and practices for a happy meaningful life.",4.7,5,21,introductory,11 weeks,"evolutionary biology - empathy - psychology","none",free
edx-3,edx,harvard university,remote work revolution for everyone,"https://www.edx.org/learn/remote-work/harvard-university-remote-work-revolution-for-everyone?index=product&queryid=32712c9da9123faa523d272ab9054061&position=3&results_level=second-level-results&term=&objectid=course-4d67e5fe-1f51-4f7c-a523-d545cc87fc78&campaign=remote+work+revolution+for+everyone&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch",course,"in remote work revolution for everyone you will learn to excel in the virtual-work landscape. you will learn how to build trust increase productivity use digital tools intelligently and remain fully aligned with your remote team.",4.7,5,61,introductory,3 weeks,"customer relationship building - telecommuting","none",free
edx-4,edx,harvard university,cs50's introduction to computer science,"https://www.edx.org/learn/computer-science/harvard-university-cs50-s-introduction-to-computer-science?index=product&queryid=32712c9da9123faa523d272ab9054061&position=4&results_level=second-level-results&term=&objectid=course-da1b2400-322b-459b-97b0-0c557f05d017&campaign=cs50%27s+introduction+to+computer+science&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch",course,"an introduction to the intellectual enterprises of computer science and the art of programming.",none,none,none,introductory,12 weeks,"computer science - hypertext markup language (html) - data structures - javascript (programming language) - finance - python (programming language) - cascading style sheets (css) - c (programming language) - algorithms - forensic sciences - resource management - cryptography - sql (programming language) - security software","none",free
edx-5,edx,ibm,data visualization and building dashboards with excel and cognos,"https://www.edx.org/learn/data-visualization/ibm-data-visualization-and-building-dashboards-with-excel-and-cognos?index=product&queryid=32712c9da9123faa523d272ab9054061&position=5&results_level=second-level-results&term=&objectid=course-fa4317f9-e35c-4c7a-b5ef-a14afa1b356d&campaign=data+visualization+and+building+dashboards+with+excel+and+cognos&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch",course,"build the fundamental knowledge necessary to use excel and ibm cognos analytics to create data visualizations and to create dashboards containing those visualizations to help tell a lucid story about data.",4.3,5,27,introductory,4 weeks,"ibm cognos business intelligence - data visualization - microsoft excel - spreadsheets - data analysis","none",free
edx-6,edx,technische universität münchen,six sigma part 2: analyze improve control,"https://www.edx.org/learn/six-sigma/technische-universitat-munchen-six-sigma-analyze-improve-control?index=product&queryid=32712c9da9123faa523d272ab9054061&position=6&results_level=second-level-results&term=&objectid=course-50f33f6f-be42-43d2-9ccc-d5c5aedbf4fd&campaign=six+sigma+part+2%3a+analyze%2c+improve%2c+control&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch",course,"learn how to statistically analyze process data to determine the root cause and propose solutions for process problems to implement quality management tools such as 8d and the 5 whys and to understand the concept of design for six sigma (dfss).",4.8,5,23,introductory,8 weeks,"lean manufacturing - quality improvement - lean six sigma green belt - six sigma green belt certification - design for six sigma - six sigma yellow belt - quality management - six sigma methodology - lean six sigma - confidence intervals - statistics - control chart - statistical process controls - eight disciplines problem solving (8d)","none",free
edx-7,edx,harvard university,cs50's introduction to programming with python,"https://www.edx.org/learn/python/harvard-university-cs50-s-introduction-to-programming-with-python?index=product&queryid=32712c9da9123faa523d272ab9054061&position=7&results_level=second-level-results&term=&objectid=course-2cc794d0-316d-42f7-bbfd-25c34e4cd5df&campaign=cs50%27s+introduction+to+programming+with+python&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch",course,"an introduction to programming using python a popular language for general-purpose programming data science web programming and more.",none,none,none,introductory,10 weeks,"computer science - javascript (programming language) - data science - personal computers - sql (programming language) - unit testing - boolean expression - debugging - python (programming language) - c (programming language) - web browsers - regular expressions - web development","none",free
edx-8,edx,ibm,analyzing data with excel,"https://www.edx.org/learn/excel/ibm-analyzing-data-with-excel?index=product&queryid=32712c9da9123faa523d272ab9054061&position=8&results_level=second-level-results&term=&objectid=course-256bcc7d-5d2f-4053-b09a-22b48e058798&campaign=analyzing+data+with+excel&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch",course,"build the fundamental knowledge required to use excel spreadsheets to perform basic data analysis. the course covers the basic workings and key features of excel to help students analyze their data.",4.4,5,113,introductory,5 weeks,"business marketing - data science - data cleansing - data wrangling - spreadsheets - pivot tables and charts - microsoft excel - data analysis - web browsers - google sheets","none",free
edx-9,edx,university of pennsylvania,the science of generosity: do good…feel good,"https://www.edx.org/learn/humanities/university-of-pennsylvania-the-science-of-generosity-do-good-feel-good?index=product&queryid=32712c9da9123faa523d272ab9054061&position=9&results_level=second-level-results&term=&objectid=course-83991f62-3401-48f2-9b46-f4a76692794c&campaign=the+science+of+generosity%3a+do+good%e2%80%a6feel+good&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch",course,"explore how generosity can increase your own happiness and make a difference in the communities around you.",none,none,none,introductory,4 weeks,"none","none",free
edx-10,edx,babson college,entrepreneurial operations: launching a startup,"https://www.edx.org/learn/entrepreneurship/babson-college-entrepreneurial-operations-launching-a-startup?index=product&queryid=32712c9da9123faa523d272ab9054061&position=10&results_level=second-level-results&term=&objectid=course-002fcc00-5258-4760-ae83-8e8f1280e3bd&campaign=entrepreneurial+operations%3a+launching+a+startup&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch",course,"optimize your business for successby learning the fundamentals of entrepreneurial operations.",4.4,5,5,intermediate,4 weeks,"operations","none",free
edx-11,edx,indian institute of management bangalore,marketing management,"https://www.edx.org/learn/marketing-management/indian-institute-of-management-bangalore-marketing-management?index=product&queryid=32712c9da9123faa523d272ab9054061&position=11&results_level=second-level-results&term=&objectid=course-b1e08c5c-4648-4b22-bb22-7b477fcf88d1&campaign=marketing+management&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch",course,"learn how to effectively apply marketing management theories and practices including the marketing mix through real-world business scenarios.",4.2,5,31,intermediate,9 weeks,"management consulting - customer service - marketing - customer satisfaction - marketing management - marketing mix","none",free
edx-12,edx,university of california berkeley,the foundations of happiness at work,"https://www.edx.org/learn/happiness/university-of-california-berkeley-the-foundations-of-happiness-at-work?index=product&queryid=32712c9da9123faa523d272ab9054061&position=12&results_level=second-level-results&term=&objectid=course-a00ec61d-e2db-45c8-92c9-4727056c2f4a&campaign=the+foundations+of+happiness+at+work&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch",course,"learn why happiness at work matters and how to increase it within yourself and across your organization.",4.5,5,19,introductory,4 weeks,"innovation","none",free
edx-13,edx,the world wide web consortium (w3c),introduction to web accessibility,"https://www.edx.org/learn/web-accessibility/the-world-wide-web-consortium-w3c-introduction-to-web-accessibility?index=product&queryid=32712c9da9123faa523d272ab9054061&position=13&results_level=second-level-results&term=&objectid=course-8ac6f7ff-0ff9-4894-a5f3-cc34fc5768fa&campaign=introduction+to+web+accessibility&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch",course,"get a strong foundation in digital accessibility to make your websites and apps work well for people with disabilities meet international standards and provide a better user experience for everyone.",4.4,5,36,introductory,4 weeks,"user experience - web accessibility initiative - rich internet application - information technology - international standards - web content accessibility guidelines - cooperation - assistive technology - web accessibility","none",free
edx-14,edx,imperial college london,coaching skills for learner-centred conversations,"https://www.edx.org/learn/coaching/imperial-college-london-coaching-skills-for-learner-centred-conversations?index=product&queryid=32712c9da9123faa523d272ab9054061&position=14&results_level=second-level-results&term=&objectid=course-4145aa87-e1bf-4f84-b6c9-63ef0771e829&campaign=coaching+skills+for+learner-centred+conversations&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch",course,"using coaching approaches in your educational conversations will help you support learners to really maximise their potential as you become an even more effective and inspiring educator. over these next four modules you will become much more familiar with some key coaching principles and skills and will be equipped to start applying these in your own educational contexts.",4.5,5,20,introductory,4 weeks,"life coaching","none",free
edx-15,edx,university system of maryland,creating innovative business models,"https://www.edx.org/learn/business-model/university-system-of-maryland-creating-innovative-business-models?index=product&queryid=32712c9da9123faa523d272ab9054061&position=15&results_level=second-level-results&term=&objectid=course-eacd1533-14d5-4251-903c-bee5708a5bf6&campaign=creating+innovative+business+models&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch",course,"build your capabilities to create a value proposition team strategy market strategy and financial strategy to transform your ideas into a startup company or innovative corporate venture",4.7,5,8,introductory,4 weeks,"financial strategy - value propositions - innovation - financial modeling - marketing strategies","none",free
edx-16,edx,australian national university,greatest unsolved mysteries of the universe,"https://www.edx.org/learn/astrophysics/australian-national-university-greatest-unsolved-mysteries-of-the-universe?index=product&queryid=32712c9da9123faa523d272ab9054061&position=16&results_level=second-level-results&term=&objectid=course-b91a36c0-1e7a-4b64-908a-3886d0b13cb7&campaign=greatest+unsolved+mysteries+of+the+universe&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch",course,"exploring the biggest mysteries of modern astrophysics.",4.9,5,17,intermediate,9 weeks,"astrophysics","none",free
edx-17,edx,the smithsonian institution,interdisciplinary teaching with museum objects,"https://www.edx.org/learn/teaching-strategies/the-smithsonian-institution-interdisciplinary-teaching-with-museum-objects?index=product&queryid=32712c9da9123faa523d272ab9054061&position=17&results_level=second-level-results&term=&objectid=course-af184b03-15a3-4977-9cee-87f051dc810d&campaign=interdisciplinary+teaching+with+museum+objects&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch",course,"educators from four smithsonian museums will explore connections among their collections and model teaching strategies that participants can implement with their students whether online or in the classroom.",none,none,none,introductory,14 weeks,"african-american history - interdisciplinary teaching","none",free
edx-18,edx,the national university of singapore,intercultural communication at work – land the job and do it well,"https://www.edx.org/learn/business-communications/the-national-university-of-singapore-intercultural-communication-at-work-land-the-job-and-do-it-well?index=product&queryid=32712c9da9123faa523d272ab9054061&position=18&results_level=second-level-results&term=&objectid=course-ef87f574-3c2d-406b-9c76-b5865e7220a0&campaign=intercultural+communication+at+work+%e2%80%93+land+the+job+and+do+it+well&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch",course,"leveraging a holistic understanding of intelligence emotional cultural and adversity quotients this course guides job applicants in resume writing interview skills and professional communication skills for teamwork conflict management negotiation and presentation",none,none,none,intermediate,6 weeks,"writing - presentations - intercultural communication - emotional intelligence - personal branding - teamwork - conflict management - negotiation - cultural sensitivity - relationship building - management - resilience","none",free
edx-19,edx,the university of maryland college park,data science and agile systems for product management,"https://www.edx.org/learn/product-management/the-university-of-maryland-college-park-data-science-and-agile-systems-for-product-management?index=product&queryid=32712c9da9123faa523d272ab9054061&position=19&results_level=second-level-results&term=&objectid=course-eb57cb64-2f14-4a7e-8626-914cde2b06d0&campaign=data+science+and+agile+systems+for+product+management&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch",course,"deliver faster higher quality and fault-tolerant products regardless of industry using the latest in agile devops and data science.",4.6,5,5,intermediate,4 weeks,"data collection - design and technology - devops - self service technologies - agile methodology - data management - data science - automation - influencing skills - operations - modularity - fault tolerance - product management","none",free
edx-20,edx,imperial college business school,climate change: financial risks and opportunities,"https://www.edx.org/learn/climate-change/imperial-college-business-school-climate-change-financial-risks-and-opportunities?index=product&queryid=32712c9da9123faa523d272ab9054061&position=20&results_level=second-level-results&term=&objectid=course-51cf8a23-cffe-4b00-a0e7-badc59927767&campaign=climate+change%3a+financial+risks+and+opportunities&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch",course,"explore the risks and opportunities that climate change presents to financial markets hearing from a range of investment industry leaders and scientific researchers.",4.1,5,22,-->intermediate,4 weeks,"finance - financial market - risk management - capital markets - financial services - investments","none",paid
edx-21,edx,university of british columbia,strategies for online teaching and learning,"https://www.edx.org/learn/education/university-of-british-columbia-strategies-for-online-teaching-and-learning?index=product&queryid=32712c9da9123faa523d272ab9054061&position=21&results_level=second-level-results&term=&objectid=course-228e656f-0a00-494f-9233-734cb18761b4&campaign=strategies+for+online+teaching+and+learning&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch",course,"learn strategies for effective and engaging teaching and learning in an online course environment.",3.8,5,12,introductory,3 weeks,"teaching - pedagogy - online course development - online teaching","none",free
edx-22,edx,harvard university,exercising leadership: foundational principles,"https://www.edx.org/learn/leadership/harvard-university-exercising-leadership-foundational-principles?index=product&queryid=32712c9da9123faa523d272ab9054061&position=22&results_level=second-level-results&term=&objectid=course-6774d438-134f-4d20-95a2-ea763f59ff23&campaign=exercising+leadership%3a+foundational+principles&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch",course,"mobilize people to tackle tough problems and build the capacity to thrive through the dangers of change",4.6,5,402,introductory,4 weeks,"leadership","none",free
edx-23,edx,rochester institute of technology,storytelling in the workplace,"https://www.edx.org/learn/storytelling/rochester-institute-of-technology-storytelling-in-the-workplace?index=product&queryid=32712c9da9123faa523d272ab9054061&position=23&results_level=second-level-results&term=&objectid=course-c5e876c0-0a8e-4191-ba43-6c4e6d7a5d35&campaign=storytelling+in+the+workplace&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch",course,"learn how to craft messages and narratives that will resonate with your target audience to create your desired outcome.",4.4,5,17,introductory,3 weeks,"target audience - writing - communications","none",free
